,radius,MAX_Process_20240212_JC001_annulusr1.5_48hr_1000um_01-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_1000um_02-1.tif,MAX_Process_20240212_JC001_annulusr1.5_48hr_1000um_03-1.tif,MAX_Process_20240213_JC001_annulusr1.5_48hr_1000um_01-1.tif
368,0.7394789579158316,0.5036992789694129,0.5754294326863082,0.5575535481142867,0.5036409199571631
369,0.7414829659318637,0.49793315026923496,0.5621638000499568,0.5494101734700542,0.4925395413226923
370,0.7434869739478958,0.48655090528446665,0.5543960186050639,0.5353676489200587,0.48088247994811617
371,0.7454909819639278,0.47925966274420195,0.5373207237154094,0.5267985718158001,0.47634443610483806
372,0.7474949899799599,0.46694834598278157,0.5268547267953568,0.5248848218863065,0.4675324533165723
373,0.749498997995992,0.4603319635925207,0.5217561222248009,0.5153855671311828,0.45315873187211136
374,0.751503006012024,0.4526421064389397,0.5178922725462148,0.5120310944261858,0.45122241836496485
375,0.7535070140280561,0.43849394383526663,0.5144107102922397,0.5052865221976397,0.4343990671177511
376,0.7555110220440882,0.42726817242480036,0.5050651500918221,0.48777089254476463,0.4251876971300185
377,0.7575150300601202,0.4203583194430712,0.4808844261170281,0.48440432953906637,0.41779213527939457
378,0.7595190380761523,0.40245611342003706,0.46446902796030826,0.4720831199212556,0.41095798062749617
379,0.7615230460921844,0.394589990428856,0.45403564510327976,0.4622845997522184,0.40696492223180497
380,0.7635270541082164,0.38764477821679905,0.44580868918995703,0.4570223726787074,0.40102935172165094
381,0.7655310621242485,0.37995892019281813,0.4338353315155912,0.44833653218583475,0.4003104084989827
382,0.7675350701402806,0.3757909288390134,0.416568903028964,0.43800216196646014,0.39562013867403123
383,0.7695390781563125,0.3774337251567331,0.41072263105304807,0.4375248313959891,0.3851651204666585
384,0.7715430861723446,0.3792192390440669,0.40143407514743534,0.430180693068214,0.37963066738649237
385,0.7735470941883766,0.3737638550500387,0.4057235580446049,0.4291976933879159,0.37543721525443785
386,0.7755511022044087,0.37434655595966326,0.40078002123002127,0.4265761870747737,0.37498051368428875
387,0.7775551102204408,0.3660084042699396,0.3942301203083443,0.41839984703878297,0.3618488425390477
388,0.7795591182364728,0.36782331891832887,0.3914344634389192,0.4066874914661721,0.35928211638612534
389,0.7815631262525049,0.3655506621606491,0.38830066280041653,0.4007021231191991,0.3547471535976997
390,0.783567134268537,0.36854521786768835,0.3826681936387448,0.3946768500699452,0.35211314511342046
391,0.785571142284569,0.3542545847907715,0.3743444116954968,0.38451309547334706,0.3409591739510347
392,0.7875751503006011,0.35077560915538775,0.3632029139606636,0.381559812291863,0.3367981169051978
393,0.7895791583166332,0.35100674806465404,0.35760721672007106,0.3760271452690626,0.3303441746690866
394,0.7915831663326652,0.34845187885356566,0.34676466956549956,0.3709022231775787,0.3273500746648186
395,0.7935871743486973,0.3436711386324673,0.34103292884660846,0.37041978797592834,0.32130387336360566
396,0.7955911823647294,0.34240565677008106,0.3393887417770106,0.3662739946957762,0.3201270112970395
397,0.7975951903807614,0.3380539857410113,0.3380901097266215,0.3586858050741912,0.31759122408091744
398,0.7995991983967935,0.3397839307103449,0.3376038609169122,0.3491498035946639,0.31096516637383137
399,0.8016032064128256,0.3373816858376589,0.3403423199389047,0.3465465279016143,0.30888914036011245
400,0.8036072144288576,0.34324051162769265,0.3311285601415209,0.3422800574711881,0.3029036659375263
401,0.8056112224448897,0.3486460892776263,0.32573348360530113,0.333857388143853,0.3039846752299442
402,0.8076152304609218,0.34311183658740557,0.33089483892941424,0.3307563326317409,0.301754832681148
403,0.8096192384769538,0.33830882238589444,0.33535844569919987,0.3295501492760783,0.2953348618265055
404,0.8116232464929859,0.3429591195508849,0.33598954140046083,0.32776274526783605,0.28929578691576313
405,0.813627254509018,0.34171058297324686,0.3330376102163722,0.3222380237641112,0.2880105456129525
406,0.81563126252505,0.33743200497718207,0.34653928378943066,0.32137707216886563,0.28778590629418666
407,0.8176352705410821,0.3539513030226565,0.3364579300648057,0.3229461611291424,0.2892640008255022
408,0.8196392785571142,0.35403461352396803,0.3406988112616388,0.3292081096750775,0.2871146582050943
409,0.8216432865731462,0.35939109537546987,0.34060153059732584,0.32589701945816474,0.2874930463220175
410,0.8236472945891783,0.3630534746819281,0.3357216430314426,0.3269598692601462,0.2883609503370205
411,0.8256513026052104,0.36697063693162946,0.33956212771377414,0.33276721660189845,0.28478359639157513
412,0.8276553106212424,0.37186368879679027,0.34689719406710756,0.33409952674367605,0.29382322294760893
413,0.8296593186372745,0.36971317259763975,0.34610861137519194,0.32780436615558356,0.29226461817783406
414,0.8316633266533066,0.37092018518464104,0.35856420451185905,0.32997148942089716,0.2983902159530284
415,0.8336673346693386,0.3689814280238269,0.35929760581501985,0.3272630120184774,0.30211026174419736
