,radii,0.524,0.698,0.873,1.047,1.222,1.396,1.571
144,0.5617156942075958,0.9152019161751035,0.8786052476551114,0.7768032351304766,0.6340665221677928,0.5019183929330316,0.3982988249595231,0.3668221684021863
145,0.565616497639593,0.930619749597812,0.8941561600013489,0.7904199339547879,0.6434715951876249,0.5089219454101817,0.4030427289935999,0.37014522397346467
146,0.5695173010715903,0.9460375830205203,0.9097070723475879,0.8051665503613707,0.6537217490709682,0.5156149797959522,0.4077866330276773,0.3734682795447433
147,0.5734181045035874,0.9614554164432287,0.9252579846938248,0.8199131667679527,0.6661397316745638,0.5223080141817221,0.41253053706175435,0.37679133511602186
148,0.5773189079355846,0.976873249865937,0.9408088970400623,0.8346597831745348,0.6783998422641874,0.5290010485674926,0.41727444109583145,0.38011439068730024
149,0.5812197113675818,0.9922910832886456,0.9563598093863005,0.8494545145200267,0.6906447600583163,0.5356940829532624,0.4220183451299085,0.3834374462585788
150,0.5851205147995789,0.0,0.9719107217325381,0.8643680156703424,0.7028564227358284,0.5423871173390323,0.4267622491639854,0.3868072241619155
151,0.5890213182315762,0.0,0.9874616340787763,0.8792815168206598,0.7150680854133409,0.5490801517248027,0.43150615319806274,0.3903822482538019
152,0.5929221216635734,0.0,0.0,0.8941950179709754,0.7272797480908526,0.5557731861105725,0.43625005723213983,0.39395727234568845
153,0.5968229250955706,0.0,0.0,0.9091085191212914,0.7394914107683648,0.5624662204963428,0.4409939612662169,0.397532296437575
154,0.6007237285275677,0.0,0.0,0.9240220202716072,0.7517030734458764,0.5698537040685339,0.445737865300294,0.4011073205294615
155,0.604624531959565,0.0,0.0,0.9389355214219237,0.7639147361233897,0.5784615783853733,0.4504817693343712,0.404682344621348
156,0.6085253353915622,0.0,0.0,0.9538490225722397,0.7761263988009012,0.5870694527022133,0.4552256733684482,0.4082573687132345
157,0.6124261388235593,0.0,0.0,0.9687625237225556,0.7883380614784136,0.5956773270190525,0.45996957740252536,0.411832392805121
158,0.6163269422555565,0.0,0.0,0.9836451431125582,0.8005497241559253,0.6042852013358919,0.4647134814366024,0.4154074168970075
159,0.6202277456875537,0.0,0.0,0.9985704431847151,0.8127613868334376,0.612893075652732,0.46945738547067956,0.41898244098889403
160,0.624128549119551,0.0,0.0,0.0,0.8259316983446314,0.6215009499695715,0.47432000659885737,0.42255746508078074
161,0.6280293525515481,0.0,0.0,0.0,0.8395245011341271,0.630108824286411,0.47946694770998977,0.42623873522636613
162,0.6319301559835453,0.0,0.0,0.0,0.8531173039236223,0.6387166986032506,0.4846401217776118,0.4301132726965723
163,0.6358309594155425,0.0,0.0,0.0,0.8667101067131184,0.6473245729200902,0.4900266144024876,0.43398781016677834
164,0.6397317628475397,0.0,0.0,0.0,0.880302909502614,0.6559324472369297,0.49541310702736374,0.43786234763698473
165,0.6436325662795369,0.0,0.0,0.0,0.893987245636553,0.6645403215537693,0.5007995996522392,0.4417368851071909
166,0.6475333697115341,0.0,0.0,0.0,0.9078855807356263,0.6731481958706093,0.5061860922771151,0.44561142257739705
167,0.6514341731435312,0.0,0.0,0.0,0.9217839158346998,0.6817560701874484,0.5115725849019909,0.44948596004760316
168,0.6553349765755284,0.0,0.0,0.0,0.935682250933773,0.6920101687979104,0.5169590775268668,0.45336049751780927
169,0.6592357800075257,0.0,0.0,0.0,0.9495805860328463,0.7036353738246798,0.5223455701517428,0.4572350349880155
170,0.6631365834395229,0.0,0.0,0.0,0.9634789211319197,0.7145744057020458,0.5273314447636057,0.46110957245822165
171,0.66703738687152,0.0,0.0,0.0,0.977377256230993,0.7255134375794111,0.5321075960660817,0.46498410992842776
172,0.6709381903035172,0.0,0.0,0.0,0.9912755913300664,0.7364524694567768,0.5375349875397533,0.4688586473986339
173,0.6748389937355145,0.0,0.0,0.0,0.0,0.7473915013341431,0.5438476675647891,0.47273318486884003
174,0.6787397971675116,0.0,0.0,0.0,0.0,0.7583305332115087,0.5501603475898245,0.47660772233904625
175,0.6826406005995088,0.0,0.0,0.0,0.0,0.7692695650888739,0.5564730276148595,0.4804822598092523
176,0.686541404031506,0.0,0.0,0.0,0.0,0.7802085969662402,0.562785707639895,0.4850993725893116
177,0.6904422074635032,0.0,0.0,0.0,0.0,0.7911476288436057,0.5690983876649305,0.4897695264629318
178,0.6943430108955004,0.0,0.0,0.0,0.0,0.8020866607209717,0.5754110676899663,0.4944396803365522
179,0.6982438143274976,0.0,0.0,0.0,0.0,0.8130256925983376,0.5817237477150017,0.4991098342101724
180,0.7021446177594948,0.0,0.0,0.0,0.0,0.8239647244757027,0.5880364277400367,0.5037799880837925
181,0.7060454211914919,0.0,0.0,0.0,0.0,0.8349037563530687,0.5943491077650722,0.5084501419574127
182,0.7099462246234892,0.0,0.0,0.0,0.0,0.8458427882304347,0.6006617877901078,0.5131202958310331
183,0.7138470280554864,0.0,0.0,0.0,0.0,0.8567818201077998,0.6068104986176083,0.5177904497046534
